Box_X,Box_Y,Box_Width,Box_Height,Confidence,Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,Extra
154.776,17.6946,15.4518,19.2792,1.19209e-07,156.528,19.2877,159.519,19.7101,157.177,22.345,156.642,24.5971,159.655,24.9666,0.982613
163.582,17.0653,15.5525,19.2531,2.08616e-07,165.925,18.2858,169.056,19.4197,166.723,21.6949,165.101,23.5241,168.254,24.4298,0.982595
172.339,17.1953,15.5848,19.2429,2.08616e-07,175.472,18.2946,178.607,19.8381,176.371,21.9719,173.967,23.4567,177.181,24.6881,0.982593
180.307,17.1016,15.6538,19.2089,1.78814e-07,184.198,18.0408,187.161,19.7982,185.152,21.9477,181.992,23.1736,185.09,24.5948,0.982583
189.409,17.6963,15.4872,19.0659,2.68221e-07,193.432,18.3689,196.106,20.292,194.198,22.3409,190.774,23.2834,193.649,24.8321,0.982611
197.456,18.4455,15.5466,18.9598,3.27826e-07,201.944,18.8274,204.388,20.6808,202.674,22.7357,199.143,23.643,201.825,25.1627,0.982618
205.842,18.8067,15.5035,19.1306,3.27826e-07,210.25,19.1228,212.591,20.859,211.078,23.0034,207.554,23.8299,210.154,25.2667,0.982639
214.045,19.1865,15.546,19.234,2.98023e-07,218.288,19.5313,220.654,21.0869,219.144,23.3282,215.771,24.2835,218.378,25.5927,0.982643
222.096,19.4076,15.5356,19.3141,2.08616e-07,225.893,19.7423,228.261,21.1537,226.783,23.42,223.646,24.3494,226.235,25.5439,0.982653
230.174,19.6828,15.5307,19.3478,2.08616e-07,233.621,20.0754,236.062,21.3033,234.55,23.613,231.675,24.6451,234.298,25.7041,0.982659
237.957,19.831,15.5592,19.4098,2.38419e-07,241.103,20.2378,243.512,21.3357,242.052,23.6501,239.391,24.663,241.967,25.62,0.982663
246.122,20.0016,15.542,19.4312,2.08616e-07,248.902,20.3871,251.322,21.3595,249.849,23.7042,247.41,24.8004,249.971,25.6599,0.982665
253.772,20.1411,15.5655,19.4517,2.08616e-07,256.245,20.5332,258.603,21.3447,257.195,23.6931,255.004,24.8118,257.495,25.5454,0.98267
261.882,20.3104,15.537,19.4418,1.49012e-07,264.057,20.7241,266.395,21.3602,265.007,23.7132,263.085,24.9157,265.547,25.5144,0.982678
269.426,20.3338,15.5978,19.5021,1.49012e-07,271.563,20.8037,273.852,21.3159,272.527,23.6802,270.8,24.9146,273.225,25.4192,0.982676
277.316,20.4615,15.5715,19.485,1.49012e-07,279.336,20.9262,281.661,21.3508,280.284,23.7435,278.775,25.051,281.231,25.4808,0.982679
284.899,20.4246,15.6104,19.5375,1.19209e-07,287.001,20.8973,289.421,21.2387,288.013,23.7004,286.619,25.1507,289.165,25.5173,0.982677
292.639,20.4147,15.571,19.5091,1.49012e-07,294.643,20.8838,297.141,21.2086,295.603,23.7202,294.349,25.2569,296.962,25.599,0.98268
300.644,20.2919,15.5869,19.4924,8.9407e-08,302.586,20.7548,305.206,21.1193,303.538,23.6259,302.253,25.2422,304.968,25.6127,0.982678
308.441,20.1514,15.5632,19.4493,1.49012e-07,310.492,20.606,313.144,21.0596,311.427,23.5167,310.1,25.104,312.848,25.5365,0.982677
316.444,20.0432,15.581,19.4422,1.49012e-07,318.649,20.5119,321.384,21.0412,319.602,23.4822,318.154,25.0915,320.982,25.5833,0.982672
324.434,19.8474,15.5796,19.4329,1.49012e-07,326.754,20.3403,329.51,20.992,327.697,23.3933,326.1,24.951,328.959,25.5326,0.982667
332.753,19.742,15.5634,19.3855,2.08616e-07,335.108,20.2439,337.908,20.9932,336.037,23.3636,334.297,24.8983,337.199,25.5546,0.982664
340.752,19.6099,15.576,19.3797,1.49012e-07,343.262,20.1154,346.051,20.9531,344.203,23.2975,342.292,24.7641,345.188,25.4911,0.982661
349.097,19.589,15.5442,19.339,1.78814e-07,351.634,20.0805,354.409,20.9909,352.557,23.3149,350.527,24.7182,353.413,25.5018,0.982661
357.192,19.5723,15.5683,19.3537,1.49012e-07,359.871,20.0396,362.617,20.9977,360.806,23.3153,358.654,24.671,361.52,25.4967,0.982657
365.26,19.5688,15.5636,19.3666,1.49012e-07,367.998,20.0294,370.714,21.0035,368.942,23.331,366.749,24.6531,369.592,25.4923,0.982658
373.293,19.5954,15.5765,19.3734,1.49012e-07,376.065,20.0621,378.77,21.0286,377.013,23.3801,374.786,24.7046,377.618,25.5416,0.982658
381.279,19.6558,15.5717,19.3665,1.78814e-07,384.023,20.1171,386.711,21.0734,384.97,23.4345,382.746,24.7411,385.558,25.5705,0.982659
389.393,19.7103,15.5728,19.3732,1.78814e-07,392.065,20.1716,394.78,21.0985,393.028,23.4858,390.823,24.8149,393.647,25.624,0.98266
397.311,19.6882,15.5799,19.402,1.19209e-07,399.97,20.1712,402.673,21.0599,400.952,23.467,398.788,24.8019,401.6,25.5822,0.98266
405.4,19.703,15.5508,19.4193,1.49012e-07,407.757,20.1948,410.451,20.9799,408.732,23.4223,406.768,24.8574,409.561,25.5541,0.982662
412.696,19.7993,15.5476,19.4472,1.49012e-07,414.743,20.2915,417.363,20.8453,415.715,23.308,414.113,24.8573,416.824,25.3722,0.982669
420.638,20.0705,15.3835,19.3315,2.38419e-07,422.288,20.47,424.779,20.7036,423.204,23.2162,422.186,24.9595,424.77,25.2203,0.982693
426.97,20.0051,15.4679,19.4179,1.78814e-07,429.073,20.5386,431.434,20.4772,430.036,23.1015,429.407,25.0189,431.899,25.0633,0.982682
434.464,19.9786,15.1451,19.3289,2.38419e-07,436.534,20.6336,438.742,20.4176,437.316,23.1828,437.321,25.2667,439.69,25.1711,0.982683
442.062,19.2956,15.2737,19.2562,2.98023e-07,444.204,20.322,446.693,19.9992,445.216,23.0232,445.262,25.4391,447.834,25.2735,0.98265
450.799,17.8599,15.3971,19.3724,1.19209e-07,452.662,19.6435,455.204,19.5685,453.531,22.5525,453.497,25.0276,456.124,25.0273,0.982622
459.217,17.077,15.4513,19.2778,1.49012e-07,461.008,18.9918,463.972,19.2503,461.857,22.0421,461.33,24.5186,464.316,24.7685,0.982598
467.234,16.5278,15.5127,19.2057,1.78814e-07,469.478,18.1662,472.601,19.0867,470.339,21.5127,468.895,23.5584,472.006,24.3059,0.982594
476.783,16.8028,15.5525,19.2545,1.78814e-07,479.477,18.1575,482.715,19.6874,480.258,21.83,477.985,23.4322,481.207,24.6472,0.982598
484.744,16.7684,15.7315,19.3043,2.08616e-07,489.227,17.683,492.178,19.7562,490.215,21.8906,486.621,22.916,489.721,24.5861,0.982553
493.676,17.8083,15.6419,19.2729,1.49012e-07,499.218,18.3815,501.809,20.6699,500.243,22.8244,495.887,23.451,498.811,25.3132,0.982586
501.829,18.5004,15.4459,19.278,2.98023e-07,507.239,18.4342,509.436,20.5826,508.157,22.9377,503.761,23.843,506.28,25.6195,0.982606
510.576,19.3515,14.9278,19.0243,4.76837e-07,514.547,18.9843,516.416,20.6261,515.409,22.9448,511.567,23.7228,513.716,25.1026,0.982672
518.717,20.7354,14.7924,18.1834,1.16229e-06,522.152,20.5383,523.585,21.4404,523.092,23.4355,520.036,24.169,521.761,25.0265,0.982695
524.652,21.2015,15.5227,19.215,2.68221e-07,527.892,21.4389,529.023,21.933,528.972,23.6493,526.418,24.0021,527.872,24.5691,0.982685
533.089,21.8657,15.504,19.265,2.08616e-07,535.416,21.9924,536.644,22.2009,536.396,23.7687,534.535,24.2143,536.031,24.5408,0.982679
540.961,22.0792,15.4211,19.3333,2.08616e-07,542.277,22.1288,543.628,22.1023,543.116,23.6531,541.989,24.2705,543.549,24.391,0.982685
548.574,22.0242,15.4224,19.2695,4.17233e-07,549.066,22.026,550.373,21.7426,549.579,23.4177,549.324,24.2295,550.834,24.1202,0.982708
557.299,21.6903,15.32,19.3433,3.57628e-07,557.499,21.857,558.71,21.3797,557.903,23.2835,558.141,24.2817,559.611,24.0191,0.982707
564.093,21.7367,15.4236,19.2731,2.08616e-07,564.782,21.9861,565.924,21.3399,565.125,23.5133,565.871,24.6411,567.333,24.2446,0.982715
572.888,21.0898,15.5672,19.5474,8.9407e-08,573.79,21.4027,575.286,20.4618,574.521,23.293,575.563,25.09,577.335,24.4738,0.982707
580.29,21.4681,15.537,19.5864,5.96046e-08,580.968,21.7635,582.589,20.9903,581.263,24.3773,582.86,26.4927,584.716,25.9541,0.982737
587.34,21.3202,15.6773,19.4195,1.19209e-07,587.59,21.5682,590.165,21.0805,588.058,24.3597,589.023,26.8376,591.63,26.5085,0.982743
595.223,20.5364,15.7486,19.4379,8.9407e-08,596.044,20.76,599.412,20.9834,596.983,23.7888,596.627,26.0174,599.969,26.2372,0.982705
603.857,20.0115,15.6923,19.2879,8.9407e-08,605.727,20.1766,609.649,21.0464,607.004,23.4807,605.188,25.3093,609.1,26.0354,0.982705
613.355,19.7393,15.6204,19.0734,8.9407e-08,616.804,19.4436,620.726,20.6731,618.727,23.1777,615.232,24.7507,619.261,25.8098,0.982684
619.763,18.9614,15.5951,19.0023,5.96046e-08,624.723,18.9389,627.705,20.2232,626.588,22.7618,622.654,24.101,625.898,25.2253,0.982674
629.856,18.6404,13.9107,18.4915,4.76837e-07,635.301,17.955,636.364,19.3377,636.718,22.0199,632.938,24.0837,634.286,25.234,0.982692
633.987,19.861,10.7926,19.0887,2.68221e-07,639.003,18.7072,639.833,19.4896,640.599,22.6507,637.726,25.3433,638.811,25.9838,0.982713
3.85886,30.382,8.32025,19.3017,5.96046e-08,7.60948,31.8944,8.52459,31.0902,8.3026,34.0442,6.11179,35.9199,7.44316,35.4485,0.982833
11.119,28.6703,14.0157,19.2088,0,12.3465,30.8322,15.602,30.5817,12.9976,33.6439,11.5184,35.7363,14.4025,35.6154,0.982686
17.7444,28.3136,15.5085,18.777,0,16.7724,29.6755,21.2776,29.6893,16.8226,32.9021,16.3008,35.2491,20.1715,35.3255,0.982674
28.6493,27.3766,15.4129,19.1809,1.19209e-07,28.0543,28.8125,31.5936,28.5993,28.9883,31.8458,29.3133,34.3037,32.461,34.211,0.98265
36.105,27.9235,15.4776,19.0894,1.19209e-07,36.0555,29.719,39.8405,29.0805,38.2626,32.7243,37.9382,35.4636,41.2382,35.0775,0.982634
40.4977,26.7931,15.5681,18.9169,8.9407e-08,41.5828,28.3223,45.2961,27.8472,43.8257,31.0131,42.1756,33.344,45.5419,33.1174,0.982688
53.3032,27.2665,14.88,17.9728,1.10269e-06,53.8075,27.5863,55.9044,27.5054,55.0792,29.3839,53.2477,30.8951,55.2646,30.9842,0.982733
56.4669,27.6735,13.0547,15.5178,5.42402e-06,58.0467,27.7833,59.81,27.6849,59.2437,29.2518,57.5825,30.3796,59.2879,30.4258,0.982767
67.3604,29.3373,14.6663,17.2841,3.72529e-06,67.7199,29.0911,68.9078,28.8298,68.7275,29.9212,67.4915,30.7583,68.6797,30.685,0.982787
75.5517,29.3665,13.843,17.6035,4.88758e-06,76.1247,29.5232,77.1231,29.2044,77.0483,30.1623,75.997,30.8215,77.0265,30.6943,0.982781
83.8026,29.7215,13.7417,18.1192,7.95722e-06,84.2037,29.9292,85.2455,29.5841,85.0375,30.5598,84.1688,31.2382,85.1827,31.0733,0.982779
91.9445,29.6339,13.6377,18.3267,9.0003e-06,92.2197,29.9281,93.2755,29.5578,92.9773,30.5637,92.2647,31.2577,93.2856,31.0637,0.982769
99.6986,29.6948,13.054,18.2205,6.61612e-06,100.066,30.229,101.106,29.7942,100.77,30.8195,100.188,31.5058,101.212,31.2617,0.98277
107.569,29.3215,13.6434,18.2851,5.48363e-06,107.954,29.9813,108.944,29.4709,108.621,30.5649,108.179,31.3016,109.199,31.0014,0.982753
114.282,29.3329,12.1298,17.2272,5.51343e-06,115.317,30.1323,116.246,29.4595,116.017,30.648,115.651,31.3734,116.733,30.9637,0.982753
122.582,28.2793,13.7821,17.0478,1.04308e-06,124.82,30.138,126.247,29.0012,126.074,30.7908,125.7,31.8219,127.372,31.0881,0.98266
130.296,27.5094,13.4621,17.6316,4.17233e-07,132.737,30.7289,134.321,29.3196,133.732,31.8102,133.976,33.0449,135.919,32.0796,0.982671
137.556,27.085,14.3579,18.0024,2.38419e-07,139.717,31.055,141.831,29.5332,140.929,32.4753,141.215,34.2827,143.576,33.2368,0.982624
146.312,27.5663,14.7557,18.1911,1.19209e-07,148.207,31.1546,150.253,30.3181,149.234,32.9673,149.305,34.7623,151.596,34.196,0.982658
155.205,27.8307,15.0178,18.4591,1.19209e-07,157.03,31.4391,159.499,30.7826,158.205,33.4344,157.793,35.3358,160.399,34.9155,0.982645
163.802,27.7469,15.1577,18.5041,1.19209e-07,165.741,30.8697,168.439,30.7041,167.097,33.1003,165.777,34.8486,168.592,34.8009,0.982648
173.047,28.1645,15.1107,18.5412,1.49012e-07,175.427,31.1218,178.196,31.1521,176.851,33.506,174.879,35.0912,177.791,35.2113,0.982654
180.992,28.4563,15.2127,18.5234,8.9407e-08,183.97,31.2246,186.555,31.3502,185.433,33.7414,182.776,35.1264,185.523,35.3503,0.982645
189.892,28.8303,14.7314,18.0171,1.49012e-07,192.998,31.3735,195.119,31.6332,194.097,33.8532,191.207,34.8713,193.579,35.2036,0.982668
198.562,28.9477,14.5601,17.8702,2.98023e-07,201.874,31.3591,203.537,31.6076,202.781,33.6309,199.998,34.4091,201.957,34.7611,0.982652
205.94,28.4327,14.7778,17.5113,2.98023e-07,208.973,31.0105,210.43,31.1505,209.947,33.0188,207.221,33.5417,209.033,33.8169,0.982664
214.114,28.4061,14.8375,18.0692,2.98023e-07,216.911,30.8213,218.443,30.8329,217.937,32.6713,215.427,33.2557,217.272,33.4386,0.98266
221.145,28.2465,14.9167,17.7964,3.27826e-07,223.714,30.4218,225.23,30.3837,224.737,32.1408,222.424,32.6859,224.234,32.8221,0.982668
229.074,28.1266,14.9466,18.153,3.57628e-07,231.41,30.165,233.003,30.0467,232.465,31.749,230.391,32.3483,232.227,32.4245,0.982665
236.182,28.0885,14.9629,17.9472,4.17233e-07,238.442,29.9392,240.008,29.7952,239.469,31.4345,237.556,32.0202,239.351,32.0685,0.982668
244.322,28.0881,14.9972,18.2535,4.76837e-07,246.307,29.8131,247.898,29.6347,247.325,31.2351,245.59,31.8767,247.376,31.8959,0.982663
251.526,28.1531,14.9393,18.0924,5.96046e-07,253.42,29.6933,254.955,29.4663,254.403,31.0224,252.83,31.6905,254.556,31.6647,0.98267
259.465,28.2145,14.8387,18.1402,6.85453e-07,261.266,29.6921,262.776,29.4012,262.237,30.8959,260.817,31.589,262.505,31.5119,0.982676
267.096,28.1183,14.8154,18.1572,6.85453e-07,268.952,29.6784,270.438,29.3446,269.91,30.826,268.605,31.5062,270.279,31.3944,0.982672
274.652,28.0885,14.5789,18.0563,7.15256e-07,276.668,29.7665,278.216,29.3711,277.645,30.8845,276.416,31.562,278.155,31.4006,0.982674
283.049,27.8932,14.7708,18.282,4.76837e-07,285.027,29.8599,286.693,29.4061,286.089,31.0061,284.904,31.725,286.764,31.5218,0.982662
290.61,27.8612,14.6286,18.1808,4.47035e-07,292.682,29.9915,294.439,29.4894,293.731,31.2033,292.595,31.9752,294.556,31.7296,0.982667
298.935,27.9117,14.7246,18.3148,3.57628e-07,300.925,30.1508,302.814,29.6389,302.028,31.4227,300.844,32.2561,302.92,32.0062,0.982662
306.875,27.9559,14.6394,18.0454,3.27826e-07,308.954,30.2795,310.861,29.8044,310.044,31.6117,308.825,32.427,310.929,32.2003,0.982668
315.28,27.9628,14.7282,18.1723,2.98023e-07,317.393,30.4656,319.398,29.9972,318.546,31.8541,317.24,32.7066,319.437,32.4889,0.98266
323.262,28.0896,14.7262,18.0476,2.38419e-07,325.448,30.6328,327.486,30.2101,326.606,32.1025,325.188,32.9749,327.426,32.7889,0.982662
331.867,28.2547,14.7673,18.0959,1.78814e-07,333.954,30.7544,336.058,30.3675,335.131,32.287,333.596,33.1995,335.887,33.043,0.982662
339.985,28.2611,14.8171,18.0549,2.08616e-07,342.094,30.7266,344.16,30.391,343.264,32.2969,341.623,33.1868,343.883,33.0722,0.982663
348.206,28.3271,14.7851,18.0084,2.08616e-07,350.307,30.7051,352.341,30.4103,351.445,32.2884,349.73,33.1389,351.957,33.0569,0.982667
356.278,28.256,14.8216,18.0767,2.08616e-07,358.442,30.5977,360.418,30.3358,359.574,32.1729,357.804,32.9706,359.983,32.919,0.982663
364.205,28.2306,14.806,18.0321,2.68221e-07,366.409,30.5324,368.342,30.2825,367.528,32.0914,365.752,32.8519,367.895,32.8095,0.982665
372.229,28.2097,14.8464,18.1419,2.08616e-07,374.436,30.4752,376.349,30.2221,375.552,32.0276,373.77,32.7884,375.894,32.7468,0.982663
380.176,28.2024,14.822,18.0502,2.38419e-07,382.351,30.3841,384.241,30.1531,383.447,31.9418,381.667,32.6865,383.763,32.6597,0.982665
388.092,28.1695,14.8145,18.0923,2.98023e-07,390.266,30.3214,392.175,30.0931,391.37,31.8774,389.617,32.6217,391.714,32.5978,0.982664
395.885,28.1148,14.8119,18.0917,2.68221e-07,398.077,30.2639,399.975,30.0287,399.181,31.8074,397.467,32.5423,399.552,32.5115,0.982664
404.017,28.1086,14.8192,18.2444,2.68221e-07,405.969,30.2483,407.87,29.9695,407.064,31.7588,405.5,32.5456,407.579,32.4769,0.982665
411.055,28.218,14.6959,18.1222,3.57628e-07,412.96,30.2777,414.746,29.8952,414.019,31.6526,412.69,32.4661,414.667,32.3119,0.982673
418.919,28.1938,14.2095,17.5601,5.66244e-07,420.708,30.3148,422.393,29.8098,421.692,31.5237,420.712,32.3352,422.595,32.0739,0.982697
425.956,27.7076,14.0419,17.5724,4.47035e-07,428.187,30.4647,429.782,29.7989,429.213,31.569,428.514,32.3835,430.366,32.0011,0.982681
433.736,27.9411,13.3559,17.0151,6.55651e-07,436.134,31.0378,437.694,30.1438,437.089,32.1965,436.918,33.2142,438.792,32.6359,0.982692
442.152,27.4212,14.1597,17.5736,3.57628e-07,444.403,31.0931,446.439,29.9558,445.807,32.5594,445.796,34.1665,448.012,33.4084,0.982654
450.934,27.5087,14.7535,18.4219,5.96046e-08,452.892,31.2877,455.026,30.3108,454.192,33.0965,454.188,35.1417,456.515,34.4779,0.982664
459.309,27.3311,15.0882,18.7621,1.49012e-07,461.086,30.896,463.692,30.0789,462.456,32.8687,462.063,35.2168,464.77,34.6795,0.982638
467.359,27.3179,15.2409,18.6831,1.49012e-07,469.277,30.286,472.046,30.1159,470.637,32.5359,469.444,34.6179,472.262,34.5672,0.982646
477.271,28.0668,15.1715,18.7064,8.9407e-08,479.351,30.8147,482.275,31.0325,480.628,33.3393,478.75,35.1101,481.686,35.3635,0.982654
485.281,28.4006,15.4221,18.932,5.96046e-08,488.832,30.8818,491.434,31.382,490.364,33.7744,487.266,35.0774,490.032,35.6002,0.982613
494.527,28.7555,15.0028,18.5664,8.9407e-08,498.93,31.073,500.992,31.6746,500.29,34.083,496.556,34.9798,498.997,35.6089,0.982638
502.661,29.0296,14.1865,18.5132,2.08616e-07,506.994,30.8469,508.593,31.3188,508.063,33.6527,504.711,34.7803,506.597,35.3154,0.98265
509.621,29.311,14.391,16.9305,4.17233e-07,511.843,30.1327,513.256,30.2323,512.889,32.1717,510.058,33.1563,511.719,33.3828,0.982722
518.925,28.9577,12.781,17.2535,3.8445e-06,520.164,29.1156,521.09,29.0845,520.982,30.3364,519.247,31.1377,520.318,31.2499,0.982769
523.839,28.9621,14.2922,17.0158,5.1856e-06,524.678,29.2758,525.556,29.0577,525.572,30.0811,524.263,30.7207,525.233,30.6795,0.982756
531.944,29.1659,14.1919,18.3131,3.99351e-06,532.692,29.6287,533.638,29.3007,533.559,30.2864,532.546,30.9724,533.53,30.8355,0.982754
539.769,29.1292,13.6274,18.4183,5.00679e-06,540.287,29.5737,541.341,29.1981,541.116,30.2034,540.297,30.9306,541.363,30.7462,0.982752
547.296,29.0364,13.7584,18.3079,6.55651e-06,547.553,29.4501,548.598,29.0019,548.273,30.0934,547.7,30.8431,548.77,30.592,0.982767
555.529,29.0743,13.7969,18.307,5.1856e-06,555.896,29.6186,556.921,29.0849,556.597,30.2591,556.181,31.0504,557.272,30.7359,0.982752
562.302,29.0712,12.3205,17.4545,4.52995e-06,563.319,29.8384,564.319,29.166,563.999,30.5076,563.74,31.2786,564.917,30.8701,0.982748
571.878,28.2264,14.6708,17.6139,6.25849e-07,573.161,29.6918,574.765,28.5124,574.421,30.6849,574.359,31.9355,576.165,31.1668,0.982642
578.907,27.9696,14.4065,18.0453,2.98023e-07,580.536,30.2811,582.5,28.997,581.627,32.0908,582.052,33.7532,584.234,32.8875,0.98269
586.097,27.3091,15.0761,18.4014,2.08616e-07,587.656,30.2044,590.741,28.9674,589.405,32.3498,589.284,34.6456,592.331,33.8352,0.982638
595.106,28.1008,15.5553,18.9283,8.9407e-08,596.754,30.6357,600.387,29.985,598.959,33.2218,597.938,35.5394,601.458,35.1809,0.982644
603.072,28.2469,15.5476,18.994,8.9407e-08,605.385,30.5002,609.394,30.133,607.673,33.1662,605.769,35.4547,609.659,35.3273,0.982655
612.608,28.074,15.5652,19.2475,5.96046e-08,616.013,29.4951,619.789,29.427,618.789,32.3787,615.646,34.6665,619.453,34.8176,0.982662
618.96,27.3585,15.3962,19.0791,0,623.83,28.6894,626.384,29.0029,626.347,31.9799,622.766,34.0722,625.518,34.5188,0.982665
628.819,26.8618,14.021,18.8647,1.49012e-07,634.087,27.7688,634.946,28.1096,636.076,31.2521,632.468,33.7726,633.475,34.1888,0.982703
634.971,28.8709,10.6778,19.4785,1.49012e-07,639.647,28.0182,640.566,28.382,641.211,31.8069,638.508,34.6207,639.682,34.9557,0.982724
3.71966,37.3898,8.1935,19.2497,5.96046e-08,8.26393,39.4088,8.80615,38.4648,8.73985,41.3932,6.43989,43.1291,7.58207,42.5823,0.982805
11.4529,36.0064,14.2146,19.4762,0,13.2704,38.747,16.2652,38.4158,13.9861,41.4314,12.2714,43.1566,15.0858,43.0115,0.982629
17.1535,36.1016,15.5283,19.0138,8.9407e-08,16.5529,37.4864,21.0716,37.4341,16.7385,40.8401,16.2801,43.1818,20.2409,43.2111,0.982626
28.6865,35.3057,15.6443,19.2817,2.98023e-08,28.3078,36.2301,31.8945,35.8749,29.363,39.4243,29.6883,42.2312,32.9278,42.0374,0.982622
35.963,34.488,15.5512,19.5603,5.96046e-08,36.1429,36.0929,40.2692,35.1881,38.7666,39.2594,38.4763,42.5574,42.1039,41.9796,0.982578
40.0527,34.9742,15.5685,19.2821,2.98023e-08,41.1811,35.9986,45.2023,35.3118,43.875,38.8156,42.2954,41.5565,46.0233,41.1725,0.982673
54.482,37.3297,13.0803,17.5237,1.57952e-06,55.0507,37.0411,56.8988,36.9203,56.2072,38.4695,54.7188,39.936,56.5145,39.9654,0.982768
60.1156,37.4646,14.629,18.6074,1.2219e-06,60.5416,37.9021,61.6527,37.7437,61.5372,38.7735,60.235,39.4796,61.3281,39.4751,0.982777
69.159,37.9535,13.9407,17.9752,1.93715e-06,69.8016,39.0353,70.6946,38.7744,70.7125,39.6445,69.6696,40.1335,70.4943,40.0386,0.982792
76.3222,37.1945,14.1573,18.3077,2.08616e-06,77.1616,38.6941,78.0443,38.381,78.0416,39.2622,77.1191,39.719,77.9366,39.5819,0.982762
84.1869,37.1185,13.9196,18.5608,3.18885e-06,85.0194,38.6025,85.9439,38.2933,85.8383,39.1802,85.0148,39.6648,85.8412,39.5201,0.982756
92.2792,36.8738,14.1802,18.6952,3.42727e-06,93.107,38.37,94.0508,38.0522,93.8964,38.9621,93.1483,39.4866,93.9886,39.3293,0.982744
100.102,36.8566,13.686,18.8078,4.08292e-06,100.823,38.3677,101.813,38.0392,101.614,38.9727,100.914,39.5617,101.771,39.3921,0.982748
108.119,36.8513,13.7632,18.7738,4.02331e-06,108.814,38.3739,109.786,38.0176,109.603,38.968,108.97,39.592,109.829,39.4008,0.982743
115.539,37.4155,13.0625,18.3726,4.08292e-06,116.359,38.7124,117.33,38.2915,117.235,39.2678,116.591,39.9548,117.506,39.7243,0.98274
123.709,37.8122,13.7187,16.1011,2.14577e-06,125.324,39.1022,126.702,38.3612,126.634,39.716,125.996,40.7905,127.394,40.3297,0.982654
130.114,37.3618,13.7494,17.9739,1.2219e-06,131.872,39.06,134.033,37.8201,133.449,39.9601,133.117,41.5445,135.345,40.7183,0.982665
138.895,37.0105,14.5503,18.1601,4.17233e-07,140.42,39.1292,143.289,37.6766,142.244,40.6225,142.055,42.7733,144.894,41.7984,0.982612
146.852,37.0376,14.6792,18.0939,3.27826e-07,148.749,39.3418,151.51,38.2312,150.36,41.2523,150.093,43.4042,152.875,42.6648,0.98264
155.353,36.3021,14.9492,18.487,2.38419e-07,157.479,39.092,160.595,38.0934,159.198,41.2623,158.52,43.5543,161.619,42.9144,0.982623
163.649,35.8718,15.0952,18.7629,1.19209e-07,166.095,38.6331,169.331,38.0497,167.939,41.0191,166.448,43.1403,169.696,42.8156,0.982637
172.611,36.1329,14.9552,18.6909,1.78814e-07,175.427,38.6816,178.723,38.2739,177.239,41.1477,175.201,43.1571,178.538,42.9755,0.982652
